db,lang,pair_id,comet_score,src,mt
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,38b733e5,0.8247512578964233,"Rank the districts of Chhattisgarh by their average rice yield for the year 1970, from highest to lowest.",चत्तीसगढच्या जिल्ह्यांना १९७० सालच्या सरासरी धान उत्पादनाच्या आधारे उच्च ते निम्न क्रमाने मांडा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,35a98356,0.8685687184333801,List the top 10 districts in Chhattisgarh that had the highest rice yield in 1970.,छत्तीसगढमध्ये १९७० मध्ये सर्वाधिक धान उत्पादन असलेल्या शीर्ष १० जिल्ह्यांची यादी करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,872a6132,0.8502886295318604,"Which 10 districts in Chhattisgarh had an average rice yield exceeding 337.59 kg per hectare in 1970, ranked by their highest recorded yields?","छत्तीसगढमधील कोणत्या 10 जिल्ह्यांमध्ये 1970 मध्ये सरासरी धान उत्पादन प्रति हेक्टर 337.59 किलोग्राम पेक्षा जास्त होते, त्यांच्या सर्वोच्च नोंदवलेल्या उत्पादनानुसार क्रमवारी लावा?"
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,970c4a0c,0.8333681225776672,Compare the rice and maize yields for all districts in Chhattisgarh during the year 1970.,छत्तीसगढमधील सर्व जिल्ह्यांसाठी १९७० या वर्षातील तांदूळ आणि मका यांच्या उत्पादनांची तुलना करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,d8d15fe0,0.8025319576263428,"Provide a comparison of rice and maize yields across different districts in Chhattisgarh for the year 1970, sorted alphabetically by district name.","छत्तीसगडमधील वेगवेगळ्या जिल्ह्यांमध्ये १९७० साली तांदूळ आणि मका यांच्या उत्पादनाची तुलना करा, जिल्ह्यांच्या नावानुसार वर्णक्रमानुसार क्रमवारी लावून."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,4b5ae2f1,0.7675831913948059,"For the year 1970, provide the average rice and maize yields for each district in Chhattisgarh, sorted by the highest rice productivity.","१९७० सालासाठी, छत्तीसगढमधील प्रत्येक जिल्ह्यासाठी तांदूळ आणि मक्याची सरासरी उत्पादने, तांदूळ उत्पादकतेच्या उच्च क्रमानुसार द्या."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,eb3c854f,0.8486754894256592,Which districts reported a positive maize yield in 1970 but had no recorded wheat production?,"१९७० मध्ये कोणत्या जिल्ह्यांनी भरपूर मका उत्पादन नोंदवले होते, परंतु त्यांच्याकडे गहू उत्पादनाची कोणतीही नोंद नव्हती?"
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,a21a4cd2,0.8248374462127686,"List the names of districts that produced maize but did not produce any wheat during the year 1970, sorted alphabetically.",१९७० साली ज्वारी पिकवलेले पण गहू पिकवले नसलेल्या जिल्ह्यांची नावे वर्णक्रमानुसार सूचीबद्ध करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,a449ffea,0.87650465965271,"Which districts in 1970 achieved a rice yield higher than 841.27 kg/ha while also maintaining more than 2,800 hectares of maize cultivation?","१९७० मध्ये कोणत्या जिल्ह्यांनी ८४१.२७ किलो/हेक्टरपेक्षा जास्त भात उत्पन्न मिळवले तर त्याचवेळी २,८०० हेक्टरपेक्षा जास्त मका लागवडही राखली?"
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,2dcb36f3,0.7956759929656982,"List the names of districts that, in 1970, recorded a rice yield higher than 337.59 kg/ha and a maize cultivation area exceeding 2,500 hectares, sorted alphabetically.","या प्रश्नाचे मराठीत भाषांतर करा:
१९७० मध्ये, ज्या जिल्ह्यांनी ३३७.५९ किलो/हेक्टरपेक्षा जास्त भात उत्पादन आणि २,५०० हेक्टरपेक्षा जास्त मका लागवड क्षेत्र नोंदवले आहे, अशा जिल्ह्यांची नावे वर्णक्रमानुसार सूचीबद्ध करा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,14dff445,0.7887260913848877,Identify the districts and their respective states that achieved a yield of over 337.59 kg/ha for either rice or maize during the year 1970.,"हा प्रश्न भाषांतरित करा:
१९७० साली तांदूळ किंवा मका यापैकी कोणत्याही एका पिकासाठी ३३७.५९ किलो/हेक्टरपेक्षा जास्त उत्पन्न मिळवलेले जिल्हे आणि त्यांचे संबंधित राज्य ओळखा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,3ca755e2,0.7520208358764648,List the names of districts and their respective states that recorded yields higher than 800 kg/ha for either rice or maize during the year 1970.,"या क्वेरीचे मराठीत भाषांतर करा:
१९७० या वर्षात एकतर भात किंवा मका यांच्या उत्पादनात ८०० किलो/हेक्टरपेक्षा जास्त उत्पादन नोंदवलेल्या जिल्ह्यांची नावे आणि त्यांचे संबंधित राज्य यांची यादी करा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,98b6cfe0,0.791677713394165,Identify the districts and their respective states that achieved a yield higher than 841.27 kg/ha for either rice or maize during the year 1970.,"हा प्रश्न भाषांतरित करा:
१९७० या वर्षात तांदूळ किंवा मका यापैकी कोणत्याही एका पिकासाठी ८४१.२७ किलो/हेक्टरपेक्षा जास्त उत्पन्न मिळवलेले जिल्हे आणि त्यांचे संबंधित राज्य ओळखा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,8e403bec,0.8023568391799927,Provide a chronological report of rice and wheat production and yield statistics for all districts in Chhattisgarh.,छत्तीसगढ़ातील सर्व जिल्ह्यांसाठी तांदूळ आणि गहू उत्पादन आणि उत्पादन आकडेवारीचा कालक्रमानुसार अहवाल द्या.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,bfba8b47,0.79285728931427,"Provide a yearly breakdown of rice and wheat production and yield for districts in Chhattisgarh where rice production exceeded 185,000 tons, sorted by year and district name.","छत्तीसगढमधील ज्या जिल्ह्यांमध्ये तांदूळ उत्पादन १,८५,००० टनांपेक्षा जास्त आहे, त्या जिल्ह्यांसाठी तांदूळ आणि गहू उत्पादन आणि उत्पादनाचे वार्षिक तपशील वर्ष आणि जिल्ह्याच्या नावानुसार क्रमवारीत प्रदान करा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,b225a856,0.8196608424186707,Provide the average yields for rice and wheat across different states.,भिन्न राज्यांमध्ये तांदूळ आणि गहू यांची सरासरी उत्पादने प्रदान करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,8199d59c,0.8305335640907288,"Provide the average rice and wheat yields for each state, listed in alphabetical order.",प्रत्येक राज्यासाठी तांदूळ आणि गहू यांची सरासरी उत्पादने वर्णक्रमानुसार सूचीबद्ध करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,16e7eeb8,0.7039015293121338,"Rank the states by their average rice yield in descending order, also showing the average wheat yield for each.","या प्रश्नाचे मराठीत भाषांतर करा:
सर्व राज्यांची सरासरी भात उत्पादनानुसार उतरत्या क्रमाने रँक करा, प्रत्येकाची सरासरी गहू उत्पादन देखील दर्शवा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,f85a01b8,0.8897126913070679,Which districts in Chhattisgarh achieved a rice yield exceeding 337.59 kg per hectare during the year 1970?,छत्तीसगढमध्ये १९७० साली कोणत्या जिल्ह्यांनी ३३७.५९ किलो प्रति हेक्टरपेक्षा जास्त भात उत्पादन प्राप्त केले?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,7705de76,0.8793786764144897,Which districts in Chhattisgarh achieved a rice yield of more than 800 kg per hectare during the year 1970?,छत्तीसगढमध्ये १९७० साली कोणत्या जिल्ह्यांनी दर हेक्टर ८०० किलोपेक्षा जास्त भात उत्पन्न मिळवले?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,56037206,0.8534154891967773,Which districts in Chhattisgarh had an average rice yield exceeding 337.59 kg/ha in 1970? Please list them in descending order of their yield.,छत्तीसगढमध्ये १९७० मध्ये कोणत्या जिल्ह्यांमध्ये सरासरी धान उत्पादन ३३७.५९ किलो/हेक्टरपेक्षा जास्त होते? कृपया त्यांच्या उत्पादनाच्या उतरत्या क्रमाने यादी करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,a7d5446b,0.8281813859939575,"Rank the districts in Chhattisgarh by their average wheat yield, from highest to lowest.",छत्तीसगढमधील जिल्ह्यांची सरासरी गहू उत्पादनानुसार उच्च ते निम्न क्रमाने यादी करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,149de7e1,0.812424898147583,"Rank the districts in Chhattisgarh by their average wheat yield, from highest to lowest.",छत्तीसगढमधील जिल्ह्यांची सरासरी गहू उत्पादनानुसार उच्च ते निम्न क्रमाने रँक करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,a8a7a511,0.8133417367935181,"Rank the districts in Chhattisgarh by their average wheat yield, from highest to lowest.",छत्तीसगढमधील जिल्ह्यांची सरासरी गहू उत्पादनानुसार उच्चतम ते निम्नतम क्रमवारी लावा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,64ae16b5,0.8688279390335083,Which five districts in Chhattisgarh had the highest rice yields in 1970?,छत्तीसगढमध्ये १९७० मध्ये कोणत्या पाच जिल्ह्यांमध्ये भाताचे सर्वाधिक उत्पादन झाले होते?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,1d57da3d,0.8591130375862122,List the top five districts in Chhattisgarh that had the highest rice yield in 1970.,छत्तीसगढमधील १९७० साली सर्वाधिक धान उत्पादन असलेल्या शीर्ष पाच जिल्ह्यांची यादी करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,4f70dfbb,0.8390504121780396,Identify the top 5 districts in Chhattisgarh with the highest average rice yield recorded in 1970.,चत्तीसगडमध्ये १९७० मध्ये नोंदवलेल्या सर्वोच्च सरासरी धान्य उत्पादनाच्या शीर्ष ५ जिल्ह्यांची ओळख करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,43628eb4,0.8708102703094482,Which districts and states achieved a rice yield exceeding 841.27 kg per hectare in 1970?,१९७० मध्ये कोणत्या जिल्ह्यांनी आणि राज्यांनी ८४१.२७ किलो प्रति हेक्टरपेक्षा जास्त भाताची उत्पादकता मिळवली?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,11ac4852,0.7656422257423401,"List the names of districts and their respective states that achieved a rice yield greater than 337.59 kg per hectare in 1970, ordered alphabetically by district.","या प्रश्नाचे मराठीत भाषांतर करा:
१९७० मध्ये प्रति हेक्टर ३३७.५९ किलोग्रामपेक्षा जास्त तांदूळ उत्पादन मिळवलेल्या जिल्ह्यांची नावे आणि त्यांच्या संबंधित राज्यांची यादी, जिल्ह्याच्या नावानुसार वर्णक्रमाने द्या."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,c76f0569,0.7671781182289124,"Identify the districts and their corresponding states that achieved an average rice yield exceeding 337.59 kg per hectare during the year 1970, sorted alphabetically by state.","या प्रश्नाचे मराठीत भाषांतर करा:
१९७० या वर्षात ३३७.५९ किलो प्रति हेक्टरपेक्षा जास्त सरासरी भात उत्पादन मिळवलेल्या जिल्ह्यांची आणि त्यांच्या संबंधित राज्यांची यादी करा, राज्यांच्या नावानुसार वर्णक्रमाने मांडा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,de4b0786,0.8654683232307434,Which districts in Chhattisgarh achieved a rice yield exceeding 841.27 kg/ha and a wheat yield over 454.55 kg/ha during the year 1970?,छत्तीसगढमधील कोणत्या जिल्ह्यांनी १९७० साली ८४१.२७ किलो/हेक्टरपेक्षा जास्त धान उत्पादन आणि ४५४.५५ किलो/हेक्टरपेक्षा जास्त गहू उत्पादन मिळवले?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,e6a25966,0.7952450513839722,"List the districts in Chhattisgarh that achieved yields of over 337.59 kg/ha for both rice and wheat during the year 1970, sorted alphabetically.","खालील प्रश्नाचे मराठीत भाषांतर करा:
१९७० साली तांदूळ आणि गहू या दोन्ही पिकांसाठी ३३७.५९ किलो/हेक्टरपेक्षा जास्त उत्पन्न मिळवणाऱ्या छत्तीसगढ राज्यातील जिल्ह्यांची यादी, वर्णक्रमानुसार द्या."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,06037fbc,0.8533969521522522,Which districts in Chhattisgarh achieved a maximum yield of over 337.59 kg/ha for rice and 454.55 kg/ha for wheat during the year 1970? Please list them in alphabetical order.,छत्तीसगढमध्ये १९७० साली भाताचे ३३७.५९ किलो/हेक्टर आणि गव्हाचे ४५४.५५ किलो/हेक्टरपेक्षा जास्त कमाल उत्पन्न कोणत्या जिल्ह्यांनी मिळवले? कृपया त्यांची नावे वर्णक्रमानुसार सूचीबद्ध करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,5e24510b,0.8602441549301147,"Identify the districts that have produced more than 400,800 tons of rice or more than 26,500 tons of wheat.","४,००,८०० टनांपेक्षा जास्त तांदूळ किंवा २६,५०० टनांपेक्षा जास्त गहू उत्पादन करणारे जिल्हे ओळखा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,9a169c06,0.7827942371368408,"Identify the districts that have recorded rice production over 400,800 tons or wheat production exceeding 26,500 tons, and whose combined yield of these cereals totals more than 185,000 tons.","हा प्रश्न भाषांतरित करा:
त्या जिल्ह्यांची ओळख करा ज्यांनी ४००,८०० टनांपेक्षा जास्त भात उत्पादन किंवा २६,५०० टनांपेक्षा जास्त गहू उत्पादन नोंदवले आहे, आणि ज्यांच्या या धान्यांचे एकूण उत्पादन १८५,००० टनांपेक्षा अधिक आहे."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,e850ad7a,0.810302734375,Provide the area and production figures for pearl millet in the Durg district of Chhattisgarh for the year 1970.,छत्तीसगढच्या दुर्ग जिल्ह्यातील १९७० साली बाजरीच्या पिकाचे क्षेत्रफळ आणि उत्पादन आकडे पुरवा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,6110cb0f,0.7394247651100159,"For the year 1970, provide the pearl millet cultivation area and production totals for all districts in Chhattisgarh, ordered by the size of the area planted.","१९७० साठी, छत्तीसगढमधील बाजरीच्या लागवडीचे क्षेत्रफळ आणि उत्पादनाची एकूण माहिती, लागवडीच्या क्षेत्रफळाच्या आकारानुसार क्रमवारीत प्रदान करा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,2c32040a,0.7474137544631958,"Provide a district-wise breakdown of the total area and production of pearl millet in Chhattisgarh for the year 1970, ranked by production volume.","छत्तीसगढमध्ये १९७० साली बाजरीचे एकूण क्षेत्रफळ आणि उत्पादन यांचे जिल्हावार तपशील, उत्पादनाच्या प्रमाणानुसार क्रमवारी लावून द्या."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,34fbb349,0.718356192111969,Provide a state-wise summary of the average yields and total production for pearl and finger millets between 1966 and 1970.,१९६६ ते १९७० या कालावधीत बाजरी आणि नाचणी या धान्यांच्या सरासरी उत्पादनाचा आणि एकूण उत्पादनाचा राज्यनिहाय सारांश प्रदान करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,d8fe79a7,0.7762964963912964,Rank the districts in Chhattisgarh by their pearl millet yield from highest to lowest for the year 1970.,छत्तीसगढमधील जिल्ह्यांची १९७० सालच्या बाजरी उत्पादनानुसार उच्च ते निम्न क्रमाने रँक करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,9d834f65,0.8106292486190796,Identify the top 10 districts in Chhattisgarh that had the highest pearl millet production in 1970.,छत्तीसगढमधील १९७० मध्ये सर्वाधिक बाजरी उत्पादन असलेल्या १० जिल्ह्यांची ओळख करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,a8aa84a1,0.7554906606674194,Provide the pearl millet yields for districts in Chhattisgarh between 1966 and 1970.,छत्तीसगढमधील जिल्ह्यांसाठी १९६६ ते १९७० दरम्यान बाजरीची उत्पादने प्रदान करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,f91a0a83,0.7506921291351318,"Provide the pearl millet yields for districts in Chhattisgarh between 1966 and 1970, ordered chronologically.",छत्तीसगढमधील जिल्ह्यांसाठी १९६६ ते १९७० दरम्यान बाजरीची उत्पादने कालक्रमानुसार द्या.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,04a7ea75,0.7596230506896973,"Provide a yearly breakdown of pearl millet yields for districts in Chhattisgarh between 1966 and 1970, sorted chronologically with the highest yields appearing first.","छत्तीसगढमधील जिल्ह्यांसाठी १९६६ ते १९७० या कालावधीतील बाजरी उत्पादनाचे वार्षिक तपशील, कालक्रमानुसार मांडा, ज्यामध्ये सर्वोच्च उत्पादन असलेले जिल्हे प्रथम दाखवा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,6c50ba29,0.7062333226203918,"List the districts in Chhattisgarh that produced exactly 200 tons of finger millet and at least some pearl millet during the year 1970, sorted alphabetically.","छत्तीसगढमधील जिल्हे सूचीबद्ध करा ज्यांनी १९७० या वर्षात नक्की ५०० टन नाचणी आणि किमान काही बाजरी उत्पादन केले होते, वर्णक्रमानुसार क्रमवारी लावा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,d6f918f4,0.758643388748169,Identify the districts in Chhattisgarh that recorded pearl millet production in 1970 but had no instances of finger millet production exceeding 200 tons.,"छत्तीसगढमधील ज्या जिल्ह्यांमध्ये १९७० मध्ये बाजरी उत्पादन नोंदवले गेले होते, परंतु ज्यांमध्ये नागली उत्पादन २०० टनांपेक्षा जास्त होण्याची कोणतीही नोंद नाही, ते जिल्हे ओळखा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,c8b55fc5,0.5821782350540161,Which districts produced both pearl millet and more than 200 tons of finger millet in 1970?,१९७० मध्ये कोणत्या जिल्ह्यांनी बाजरी आणि २०० टनांपेक्षा जास्त नाचणी उत्पादन केली?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,8d022825,0.7417558431625366,Which districts in Chhattisgarh produced more than 200 tons of either finger millet or pearl millet in 1970?,छत्तीसगढमध्ये १९७० मध्ये कोणत्या जिल्ह्यांनी २०० टनांपेक्षा जास्त नाचणी किंवा बाजरी उत्पादन केले होते?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,5e131a39,0.7061586976051331,Provide the production and yield statistics for chickpeas and pigeon peas in Chhattisgarh for the year 1970.,छत्तीसगढमध्ये १९७० साली चणा आणि तूर यांच्या उत्पादन आणि उत्पादनाच्या आकडेवारीची माहिती द्या.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,915af3e4,0.7951068878173828,"Provide the production and yield statistics for chickpeas and pigeon peas across all districts in Chhattisgarh for the year 1970, ordered by district name.",छत्तीसगढमधील सर्व जिल्ह्यांसाठी १९७० साली चणा आणि तूर यांचे उत्पादन आणि उत्पन्न आकडेवारी जिल्ह्यांच्या नावानुसार क्रमवारीत प्रदान करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,42505940,0.8037246465682983,Calculate the average yield for chickpeas and pigeon peas in each state for the period between 1966 and 1970.,१९६६ ते १९७० या कालावधीत प्रत्येक राज्यात चणा आणि तूर यांचे सरासरी उत्पन्न मोजा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,82828626,0.8101654052734375,Calculate the average yield for chickpeas and pigeon peas in each state for the period between 1966 and 1970.,१९६६ ते १९७० या कालावधीत प्रत्येक राज्यात चणा आणि तूर यांच्या सरासरी उत्पन्नाची गणना करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,726051c2,0.795161247253418,"For states with data available for more than one year, show the average yields of chickpeas and pigeon peas recorded between 1966 and 1970, ordered alphabetically by state.","एक वर्षापेक्षा जास्त कालावधीसाठी डेटा उपलब्ध असलेल्या राज्यांसाठी, १९६६ ते १९७० दरम्यान नोंदवलेल्या चणा आणि तूर यांच्या सरासरी उत्पन्नाची माहिती, राज्यांच्या वर्णक्रमानुसार दर्शवा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,c3062698,0.8626667261123657,Which districts in Chhattisgarh achieved a chickpea yield of more than 500 kg per hectare during the year 1967?,छत्तीसगढमध्ये १९६७ साली कोणत्या जिल्ह्यांमध्ये हेक्टरी ५०० किलोपेक्षा जास्त चण्याचे उत्पादन झाले?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,75a923e5,0.8356513977050781,"List the districts in Chhattisgarh that achieved a chickpea yield higher than 448.34 kg per hectare in 1968, ordered from highest to lowest yield.","छत्तीसगढमधील जिल्ह्यांची यादी करा ज्यांनी १९६८ मध्ये प्रति हेक्टर ४४८.३४ किलोपेक्षा जास्त चण्याचे उत्पादन मिळवले, उत्पादनाच्या उच्च ते निम्न क्रमानुसार मांडा."
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,0d48eac5,0.818037211894989,"Rank the districts in Chhattisgarh by their chickpea yield for the year 1970, from highest to lowest.",छत्तीसगढच्या जिल्ह्यांना १९७० सालच्या चिकपी उत्पादनाच्या आधारावर उच्चतम ते निम्नतम क्रमवारी लावा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,56058aaf,0.8366448283195496,List the top 10 districts with the highest chickpea yields recorded in 1970.,१९७० मध्ये नोंदवलेल्या सर्वोच्च चिकू उत्पादन असलेल्या शीर्ष १० जिल्ह्यांची यादी करा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,e61ea214,0.8351635932922363,Identify the top 10 districts with the highest average chickpea yield recorded in 1970.,१९७० मध्ये नोंदवलेल्या सर्वोच्च सरासरी चणा उत्पादन असलेले शीर्ष १० जिल्हे ओळखा.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,0cf76c9b,0.648505449295044,Provide the chickpea and pigeon pea yields for each district and state recorded during the year 1970.,या १९७० साली नोंदवलेल्या प्रत्येक जिल्हा आणि राज्यांसाठी चणा आणि तूर यांचे उत्पादन द्या.
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,2843f388,0.8314434289932251,"Which districts in Chhattisgarh produced more than 15,000 tons of chickpeas but no more than 35,200 tons of pigeon peas during the year 1970?","छत्तीसगढमध्ये १९७० साली कोणत्या जिल्ह्यांनी १५,००० टनांपेक्षा जास्त चणे पिकवले, परंतु ३५,२०० टनांपेक्षा जास्त तूर पिकवली नाही?"
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,5191b952,0.8329254388809204,"Which districts produced more than 23,000 tons of chickpeas and over 15,000 tons of pigeon peas in 1970?","१९७० मध्ये कोणत्या जिल्ह्यांनी २३,००० टनांपेक्षा जास्त चणे आणि १५,००० टनांपेक्षा जास्त तूर उत्पादित केली?"
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,efd4dde0,0.8430959582328796,Which districts recorded a yield higher than 448.34 kg/ha for chickpeas or 784.31 kg/ha for pigeon peas during the year 1970?,"१९७० साली, कोणत्या जिल्ह्यांनी चण्यासाठी ४४८.३४ किलो/हेक्टर किंवा तूरसाठी ७८४.३१ किलो/हेक्टरपेक्षा जास्त उत्पन्न नोंदवले?"
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,83a45a88,0.8467785716056824,Which districts recorded a yield higher than 448.34 kg/ha for chickpeas or 784.31 kg/ha for pigeon peas during the year 1970?,१९७० साली कोणत्या जिल्ह्यांनी चण्यासाठी ४४८.३४ किलो/हेक्टर किंवा तूरसाठी ७८४.३१ किलो/हेक्टरपेक्षा जास्त उत्पादन नोंदवले?
INDIA_ICRISAT_District_Level_Agricultural_Data,Marathi,424ad0e6,0.8232650756835938,"Provide a yearly breakdown of area and production figures for groundnut and soybean crops across districts in Chhattisgarh, ordered chronologically.","छत्तीसगढमधील विविध जिल्ह्यांतील मूगफळी व सोयाबीन या पिकांच्या क्षेत्र व उत्पादनाची वार्षिक माहिती, कालक्रमानुसार क्रमवारीत प्रदान करा."
